Series ID,Year,Period,Label,Value,6-Month Net Change,12-Month Net Change,12-Month % Change
IPUEN3364__M000,1999,A01,1999 Annual,94.616, N/A, N/A, N/A
IPUEN3364__M000,2000,A01,2000 Annual,83.148, N/A, N/A, N/A
IPUEN3364__M000,2001,A01,2001 Annual,88.129, N/A, N/A, N/A
IPUEN3364__M000,2002,A01,2002 Annual,88.013, N/A, N/A, N/A
IPUEN3364__M000,2003,A01,2003 Annual,86.730, N/A, N/A, N/A
IPUEN3364__M000,2004,A01,2004 Annual,85.829, N/A, N/A, N/A
IPUEN3364__M000,2005,A01,2005 Annual,89.709, N/A, N/A, N/A
IPUEN3364__M000,2006,A01,2006 Annual,88.552, N/A, N/A, N/A
IPUEN3364__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3364__M000,2008,A01,2008 Annual,96.261, N/A, N/A, N/A
IPUEN3364__M000,2009,A01,2009 Annual,93.573, N/A, N/A, N/A
IPUEN3364__M000,2010,A01,2010 Annual,99.210, N/A, N/A, N/A
IPUEN3364__M000,2011,A01,2011 Annual,98.300, N/A, N/A, N/A
IPUEN3364__M000,2012,A01,2012 Annual,97.118, N/A, N/A, N/A
IPUEN3364__M000,2013,A01,2013 Annual,97.689, N/A, N/A, N/A
IPUEN3364__M000,2014,A01,2014 Annual,100.058, N/A, N/A, N/A
IPUEN3259__M000,1990,A01,1990 Annual,96.158, N/A, N/A, N/A
IPUEN3259__M000,1991,A01,1991 Annual,95.024, N/A, N/A, N/A
IPUEN3259__M000,1992,A01,1992 Annual,96.400, N/A, N/A, N/A
IPUEN3259__M000,1993,A01,1993 Annual,98.699, N/A, N/A, N/A
IPUEN3259__M000,1994,A01,1994 Annual,99.670, N/A, N/A, N/A
IPUEN3259__M000,1995,A01,1995 Annual,98.479, N/A, N/A, N/A
IPUEN3259__M000,1996,A01,1996 Annual,97.418, N/A, N/A, N/A
IPUEN3259__M000,1997,A01,1997 Annual,95.776, N/A, N/A, N/A
IPUEN3259__M000,1998,A01,1998 Annual,90.272, N/A, N/A, N/A
IPUEN3259__M000,1999,A01,1999 Annual,96.705, N/A, N/A, N/A
IPUEN3259__M000,2000,A01,2000 Annual,102.348, N/A, N/A, N/A
IPUEN3259__M000,2001,A01,2001 Annual,90.017, N/A, N/A, N/A
IPUEN3259__M000,2002,A01,2002 Annual,96.874, N/A, N/A, N/A
IPUEN3259__M000,2003,A01,2003 Annual,93.605, N/A, N/A, N/A
IPUEN3259__M000,2004,A01,2004 Annual,94.554, N/A, N/A, N/A
IPUEN3259__M000,2005,A01,2005 Annual,94.236, N/A, N/A, N/A
IPUEN3259__M000,2006,A01,2006 Annual,93.107, N/A, N/A, N/A
IPUEN3259__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3259__M000,2008,A01,2008 Annual,99.712, N/A, N/A, N/A
IPUEN3259__M000,2009,A01,2009 Annual,96.392, N/A, N/A, N/A
IPUEN3259__M000,2010,A01,2010 Annual,101.640, N/A, N/A, N/A
IPUEN3259__M000,2011,A01,2011 Annual,102.548, N/A, N/A, N/A
IPUEN3259__M000,2012,A01,2012 Annual,100.505, N/A, N/A, N/A
IPUEN3259__M000,2013,A01,2013 Annual,103.954, N/A, N/A, N/A
IPUEN3259__M000,2014,A01,2014 Annual,103.448, N/A, N/A, N/A
IPUEN3314__M000,1990,A01,1990 Annual,105.695, N/A, N/A, N/A
IPUEN3314__M000,1991,A01,1991 Annual,105.671, N/A, N/A, N/A
IPUEN3314__M000,1992,A01,1992 Annual,106.812, N/A, N/A, N/A
IPUEN3314__M000,1993,A01,1993 Annual,112.738, N/A, N/A, N/A
IPUEN3314__M000,1994,A01,1994 Annual,119.051, N/A, N/A, N/A
IPUEN3314__M000,1995,A01,1995 Annual,115.621, N/A, N/A, N/A
IPUEN3314__M000,1996,A01,1996 Annual,113.333, N/A, N/A, N/A
IPUEN3314__M000,1997,A01,1997 Annual,118.571, N/A, N/A, N/A
IPUEN3314__M000,1998,A01,1998 Annual,126.342, N/A, N/A, N/A
IPUEN3314__M000,1999,A01,1999 Annual,124.261, N/A, N/A, N/A
IPUEN3314__M000,2000,A01,2000 Annual,126.241, N/A, N/A, N/A
IPUEN3314__M000,2001,A01,2001 Annual,121.218, N/A, N/A, N/A
IPUEN3314__M000,2002,A01,2002 Annual,113.420, N/A, N/A, N/A
IPUEN3314__M000,2003,A01,2003 Annual,121.835, N/A, N/A, N/A
IPUEN3314__M000,2004,A01,2004 Annual,120.268, N/A, N/A, N/A
IPUEN3314__M000,2005,A01,2005 Annual,110.716, N/A, N/A, N/A
IPUEN3314__M000,2006,A01,2006 Annual,94.266, N/A, N/A, N/A
IPUEN3314__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3314__M000,2008,A01,2008 Annual,108.775, N/A, N/A, N/A
IPUEN3314__M000,2009,A01,2009 Annual,120.859, N/A, N/A, N/A
IPUEN3314__M000,2010,A01,2010 Annual,135.305, N/A, N/A, N/A
IPUEN3314__M000,2011,A01,2011 Annual,127.966, N/A, N/A, N/A
IPUEN3314__M000,2012,A01,2012 Annual,119.201, N/A, N/A, N/A
IPUEN3314__M000,2013,A01,2013 Annual,118.756, N/A, N/A, N/A
IPUEN3314__M000,2014,A01,2014 Annual,119.171, N/A, N/A, N/A
IPUEN3324__M000,1990,A01,1990 Annual,84.723, N/A, N/A, N/A
IPUEN3324__M000,1991,A01,1991 Annual,83.386, N/A, N/A, N/A
IPUEN3324__M000,1992,A01,1992 Annual,83.393, N/A, N/A, N/A
IPUEN3324__M000,1993,A01,1993 Annual,83.103, N/A, N/A, N/A
IPUEN3324__M000,1994,A01,1994 Annual,89.023, N/A, N/A, N/A
IPUEN3324__M000,1995,A01,1995 Annual,89.993, N/A, N/A, N/A
IPUEN3324__M000,1996,A01,1996 Annual,90.502, N/A, N/A, N/A
IPUEN3324__M000,1997,A01,1997 Annual,91.340, N/A, N/A, N/A
IPUEN3324__M000,1998,A01,1998 Annual,91.094, N/A, N/A, N/A
IPUEN3324__M000,1999,A01,1999 Annual,88.295, N/A, N/A, N/A
IPUEN3324__M000,2000,A01,2000 Annual,90.845, N/A, N/A, N/A
IPUEN3324__M000,2001,A01,2001 Annual,90.542, N/A, N/A, N/A
IPUEN3324__M000,2002,A01,2002 Annual,88.022, N/A, N/A, N/A
IPUEN3324__M000,2003,A01,2003 Annual,90.406, N/A, N/A, N/A
IPUEN3324__M000,2004,A01,2004 Annual,90.394, N/A, N/A, N/A
IPUEN3324__M000,2005,A01,2005 Annual,89.673, N/A, N/A, N/A
IPUEN3324__M000,2006,A01,2006 Annual,97.057, N/A, N/A, N/A
IPUEN3324__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3324__M000,2008,A01,2008 Annual,99.370, N/A, N/A, N/A
IPUEN3324__M000,2009,A01,2009 Annual,79.803, N/A, N/A, N/A
IPUEN3324__M000,2010,A01,2010 Annual,87.555, N/A, N/A, N/A
IPUEN3324__M000,2011,A01,2011 Annual,93.735, N/A, N/A, N/A
IPUEN3324__M000,2012,A01,2012 Annual,92.105, N/A, N/A, N/A
IPUEN3324__M000,2013,A01,2013 Annual,88.798, N/A, N/A, N/A
IPUEN3324__M000,2014,A01,2014 Annual,91.789, N/A, N/A, N/A
IPUEN3279__M000,1990,A01,1990 Annual,77.449, N/A, N/A, N/A
IPUEN3279__M000,1991,A01,1991 Annual,76.822, N/A, N/A, N/A
IPUEN3279__M000,1992,A01,1992 Annual,82.979, N/A, N/A, N/A
IPUEN3279__M000,1993,A01,1993 Annual,83.221, N/A, N/A, N/A
IPUEN3279__M000,1994,A01,1994 Annual,85.333, N/A, N/A, N/A
IPUEN3279__M000,1995,A01,1995 Annual,86.194, N/A, N/A, N/A
IPUEN3279__M000,1996,A01,1996 Annual,87.664, N/A, N/A, N/A
IPUEN3279__M000,1997,A01,1997 Annual,91.328, N/A, N/A, N/A
IPUEN3279__M000,1998,A01,1998 Annual,89.254, N/A, N/A, N/A
IPUEN3279__M000,1999,A01,1999 Annual,85.333, N/A, N/A, N/A
IPUEN3279__M000,2000,A01,2000 Annual,83.433, N/A, N/A, N/A
IPUEN3279__M000,2001,A01,2001 Annual,81.735, N/A, N/A, N/A
IPUEN3279__M000,2002,A01,2002 Annual,88.401, N/A, N/A, N/A
IPUEN3279__M000,2003,A01,2003 Annual,92.460, N/A, N/A, N/A
IPUEN3279__M000,2004,A01,2004 Annual,97.107, N/A, N/A, N/A
IPUEN3279__M000,2005,A01,2005 Annual,99.745, N/A, N/A, N/A
IPUEN3279__M000,2006,A01,2006 Annual,99.559, N/A, N/A, N/A
IPUEN3279__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3279__M000,2008,A01,2008 Annual,101.086, N/A, N/A, N/A
IPUEN3279__M000,2009,A01,2009 Annual,89.631, N/A, N/A, N/A
IPUEN3279__M000,2010,A01,2010 Annual,96.125, N/A, N/A, N/A
IPUEN3279__M000,2011,A01,2011 Annual,98.572, N/A, N/A, N/A
IPUEN3279__M000,2012,A01,2012 Annual,99.649, N/A, N/A, N/A
IPUEN3279__M000,2013,A01,2013 Annual,103.436, N/A, N/A, N/A
IPUEN3279__M000,2014,A01,2014 Annual,101.493, N/A, N/A, N/A
IPUEN3334__M000,1990,A01,1990 Annual,84.280, N/A, N/A, N/A
IPUEN3334__M000,1991,A01,1991 Annual,83.338, N/A, N/A, N/A
IPUEN3334__M000,1992,A01,1992 Annual,86.160, N/A, N/A, N/A
IPUEN3334__M000,1993,A01,1993 Annual,86.508, N/A, N/A, N/A
IPUEN3334__M000,1994,A01,1994 Annual,88.414, N/A, N/A, N/A
IPUEN3334__M000,1995,A01,1995 Annual,87.183, N/A, N/A, N/A
IPUEN3334__M000,1996,A01,1996 Annual,86.711, N/A, N/A, N/A
IPUEN3334__M000,1997,A01,1997 Annual,88.515, N/A, N/A, N/A
IPUEN3334__M000,1998,A01,1998 Annual,88.169, N/A, N/A, N/A
IPUEN3334__M000,1999,A01,1999 Annual,89.209, N/A, N/A, N/A
IPUEN3334__M000,2000,A01,2000 Annual,88.635, N/A, N/A, N/A
IPUEN3334__M000,2001,A01,2001 Annual,87.157, N/A, N/A, N/A
IPUEN3334__M000,2002,A01,2002 Annual,91.763, N/A, N/A, N/A
IPUEN3334__M000,2003,A01,2003 Annual,95.701, N/A, N/A, N/A
IPUEN3334__M000,2004,A01,2004 Annual,99.517, N/A, N/A, N/A
IPUEN3334__M000,2005,A01,2005 Annual,98.669, N/A, N/A, N/A
IPUEN3334__M000,2006,A01,2006 Annual,104.279, N/A, N/A, N/A
IPUEN3334__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3334__M000,2008,A01,2008 Annual,101.093, N/A, N/A, N/A
IPUEN3334__M000,2009,A01,2009 Annual,92.611, N/A, N/A, N/A
IPUEN3334__M000,2010,A01,2010 Annual,98.712, N/A, N/A, N/A
IPUEN3334__M000,2011,A01,2011 Annual,98.727, N/A, N/A, N/A
IPUEN3334__M000,2012,A01,2012 Annual,101.500, N/A, N/A, N/A
IPUEN3334__M000,2013,A01,2013 Annual,101.340, N/A, N/A, N/A
IPUEN3334__M000,2014,A01,2014 Annual,99.354, N/A, N/A, N/A
IPUEN3252__M000,1990,A01,1990 Annual,83.677, N/A, N/A, N/A
IPUEN3252__M000,1991,A01,1991 Annual,82.374, N/A, N/A, N/A
IPUEN3252__M000,1992,A01,1992 Annual,85.283, N/A, N/A, N/A
IPUEN3252__M000,1993,A01,1993 Annual,85.250, N/A, N/A, N/A
IPUEN3252__M000,1994,A01,1994 Annual,90.080, N/A, N/A, N/A
IPUEN3252__M000,1995,A01,1995 Annual,86.261, N/A, N/A, N/A
IPUEN3252__M000,1996,A01,1996 Annual,88.187, N/A, N/A, N/A
IPUEN3252__M000,1997,A01,1997 Annual,89.149, N/A, N/A, N/A
IPUEN3252__M000,1998,A01,1998 Annual,93.015, N/A, N/A, N/A
IPUEN3252__M000,1999,A01,1999 Annual,91.739, N/A, N/A, N/A
IPUEN3252__M000,2000,A01,2000 Annual,87.546, N/A, N/A, N/A
IPUEN3252__M000,2001,A01,2001 Annual,84.153, N/A, N/A, N/A
IPUEN3252__M000,2002,A01,2002 Annual,89.445, N/A, N/A, N/A
IPUEN3252__M000,2003,A01,2003 Annual,88.996, N/A, N/A, N/A
IPUEN3252__M000,2004,A01,2004 Annual,93.263, N/A, N/A, N/A
IPUEN3252__M000,2005,A01,2005 Annual,93.414, N/A, N/A, N/A
IPUEN3252__M000,2006,A01,2006 Annual,92.669, N/A, N/A, N/A
IPUEN3252__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3252__M000,2008,A01,2008 Annual,95.608, N/A, N/A, N/A
IPUEN3252__M000,2009,A01,2009 Annual,97.510, N/A, N/A, N/A
IPUEN3252__M000,2010,A01,2010 Annual,101.160, N/A, N/A, N/A
IPUEN3252__M000,2011,A01,2011 Annual,100.333, N/A, N/A, N/A
IPUEN3252__M000,2012,A01,2012 Annual,99.638, N/A, N/A, N/A
IPUEN3252__M000,2013,A01,2013 Annual,98.162, N/A, N/A, N/A
IPUEN3252__M000,2014,A01,2014 Annual,93.908, N/A, N/A, N/A
IPUEN3262__M000,1990,A01,1990 Annual,86.453, N/A, N/A, N/A
IPUEN3262__M000,1991,A01,1991 Annual,86.508, N/A, N/A, N/A
IPUEN3262__M000,1992,A01,1992 Annual,86.265, N/A, N/A, N/A
IPUEN3262__M000,1993,A01,1993 Annual,90.784, N/A, N/A, N/A
IPUEN3262__M000,1994,A01,1994 Annual,91.532, N/A, N/A, N/A
IPUEN3262__M000,1995,A01,1995 Annual,89.902, N/A, N/A, N/A
IPUEN3262__M000,1996,A01,1996 Annual,90.604, N/A, N/A, N/A
IPUEN3262__M000,1997,A01,1997 Annual,95.801, N/A, N/A, N/A
IPUEN3262__M000,1998,A01,1998 Annual,95.821, N/A, N/A, N/A
IPUEN3262__M000,1999,A01,1999 Annual,96.675, N/A, N/A, N/A
IPUEN3262__M000,2000,A01,2000 Annual,96.388, N/A, N/A, N/A
IPUEN3262__M000,2001,A01,2001 Annual,93.911, N/A, N/A, N/A
IPUEN3262__M000,2002,A01,2002 Annual,95.803, N/A, N/A, N/A
IPUEN3262__M000,2003,A01,2003 Annual,98.909, N/A, N/A, N/A
IPUEN3262__M000,2004,A01,2004 Annual,100.563, N/A, N/A, N/A
IPUEN3262__M000,2005,A01,2005 Annual,100.754, N/A, N/A, N/A
IPUEN3262__M000,2006,A01,2006 Annual,99.058, N/A, N/A, N/A
IPUEN3262__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3262__M000,2008,A01,2008 Annual,95.645, N/A, N/A, N/A
IPUEN3262__M000,2009,A01,2009 Annual,96.343, N/A, N/A, N/A
IPUEN3262__M000,2010,A01,2010 Annual,101.192, N/A, N/A, N/A
IPUEN3262__M000,2011,A01,2011 Annual,98.831, N/A, N/A, N/A
IPUEN3262__M000,2012,A01,2012 Annual,94.128, N/A, N/A, N/A
IPUEN3262__M000,2013,A01,2013 Annual,94.952, N/A, N/A, N/A
IPUEN3262__M000,2014,A01,2014 Annual,97.796, N/A, N/A, N/A
IPUEN3272__M000,1990,A01,1990 Annual,80.208, N/A, N/A, N/A
IPUEN3272__M000,1991,A01,1991 Annual,78.713, N/A, N/A, N/A
IPUEN3272__M000,1992,A01,1992 Annual,84.559, N/A, N/A, N/A
IPUEN3272__M000,1993,A01,1993 Annual,84.432, N/A, N/A, N/A
IPUEN3272__M000,1994,A01,1994 Annual,86.570, N/A, N/A, N/A
IPUEN3272__M000,1995,A01,1995 Annual,86.846, N/A, N/A, N/A
IPUEN3272__M000,1996,A01,1996 Annual,90.006, N/A, N/A, N/A
IPUEN3272__M000,1997,A01,1997 Annual,94.360, N/A, N/A, N/A
IPUEN3272__M000,1998,A01,1998 Annual,93.534, N/A, N/A, N/A
IPUEN3272__M000,1999,A01,1999 Annual,94.774, N/A, N/A, N/A
IPUEN3272__M000,2000,A01,2000 Annual,95.953, N/A, N/A, N/A
IPUEN3272__M000,2001,A01,2001 Annual,91.034, N/A, N/A, N/A
IPUEN3272__M000,2002,A01,2002 Annual,89.030, N/A, N/A, N/A
IPUEN3272__M000,2003,A01,2003 Annual,91.330, N/A, N/A, N/A
IPUEN3272__M000,2004,A01,2004 Annual,94.575, N/A, N/A, N/A
IPUEN3272__M000,2005,A01,2005 Annual,96.345, N/A, N/A, N/A
IPUEN3272__M000,2006,A01,2006 Annual,99.107, N/A, N/A, N/A
IPUEN3272__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3272__M000,2008,A01,2008 Annual,102.338, N/A, N/A, N/A
IPUEN3272__M000,2009,A01,2009 Annual,96.218, N/A, N/A, N/A
IPUEN3272__M000,2010,A01,2010 Annual,101.765, N/A, N/A, N/A
IPUEN3272__M000,2011,A01,2011 Annual,108.791, N/A, N/A, N/A
IPUEN3272__M000,2012,A01,2012 Annual,107.696, N/A, N/A, N/A
IPUEN3272__M000,2013,A01,2013 Annual,111.913, N/A, N/A, N/A
IPUEN3272__M000,2014,A01,2014 Annual,107.837, N/A, N/A, N/A
IPUEN3327__M000,1990,A01,1990 Annual,75.910, N/A, N/A, N/A
IPUEN3327__M000,1991,A01,1991 Annual,74.740, N/A, N/A, N/A
IPUEN3327__M000,1992,A01,1992 Annual,78.724, N/A, N/A, N/A
IPUEN3327__M000,1993,A01,1993 Annual,78.753, N/A, N/A, N/A
IPUEN3327__M000,1994,A01,1994 Annual,84.431, N/A, N/A, N/A
IPUEN3327__M000,1995,A01,1995 Annual,88.991, N/A, N/A, N/A
IPUEN3327__M000,1996,A01,1996 Annual,89.953, N/A, N/A, N/A
IPUEN3327__M000,1997,A01,1997 Annual,91.255, N/A, N/A, N/A
IPUEN3327__M000,1998,A01,1998 Annual,89.192, N/A, N/A, N/A
IPUEN3327__M000,1999,A01,1999 Annual,88.538, N/A, N/A, N/A
IPUEN3327__M000,2000,A01,2000 Annual,89.939, N/A, N/A, N/A
IPUEN3327__M000,2001,A01,2001 Annual,86.937, N/A, N/A, N/A
IPUEN3327__M000,2002,A01,2002 Annual,88.147, N/A, N/A, N/A
IPUEN3327__M000,2003,A01,2003 Annual,89.411, N/A, N/A, N/A
IPUEN3327__M000,2004,A01,2004 Annual,92.494, N/A, N/A, N/A
IPUEN3327__M000,2005,A01,2005 Annual,90.788, N/A, N/A, N/A
IPUEN3327__M000,2006,A01,2006 Annual,94.743, N/A, N/A, N/A
IPUEN3327__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3327__M000,2008,A01,2008 Annual,99.696, N/A, N/A, N/A
IPUEN3327__M000,2009,A01,2009 Annual,84.383, N/A, N/A, N/A
IPUEN3327__M000,2010,A01,2010 Annual,92.477, N/A, N/A, N/A
IPUEN3327__M000,2011,A01,2011 Annual,96.467, N/A, N/A, N/A
IPUEN3327__M000,2012,A01,2012 Annual,96.714, N/A, N/A, N/A
IPUEN3327__M000,2013,A01,2013 Annual,95.576, N/A, N/A, N/A
IPUEN3327__M000,2014,A01,2014 Annual,95.124, N/A, N/A, N/A
IPUEN3114__M000,1990,A01,1990 Annual,83.465, N/A, N/A, N/A
IPUEN3114__M000,1991,A01,1991 Annual,85.552, N/A, N/A, N/A
IPUEN3114__M000,1992,A01,1992 Annual,85.348, N/A, N/A, N/A
IPUEN3114__M000,1993,A01,1993 Annual,87.318, N/A, N/A, N/A
IPUEN3114__M000,1994,A01,1994 Annual,88.227, N/A, N/A, N/A
IPUEN3114__M000,1995,A01,1995 Annual,88.700, N/A, N/A, N/A
IPUEN3114__M000,1996,A01,1996 Annual,87.986, N/A, N/A, N/A
IPUEN3114__M000,1997,A01,1997 Annual,89.296, N/A, N/A, N/A
IPUEN3114__M000,1998,A01,1998 Annual,91.294, N/A, N/A, N/A
IPUEN3114__M000,1999,A01,1999 Annual,90.891, N/A, N/A, N/A
IPUEN3114__M000,2000,A01,2000 Annual,92.506, N/A, N/A, N/A
IPUEN3114__M000,2001,A01,2001 Annual,95.841, N/A, N/A, N/A
IPUEN3114__M000,2002,A01,2002 Annual,100.745, N/A, N/A, N/A
IPUEN3114__M000,2003,A01,2003 Annual,99.964, N/A, N/A, N/A
IPUEN3114__M000,2004,A01,2004 Annual,100.449, N/A, N/A, N/A
IPUEN3114__M000,2005,A01,2005 Annual,98.219, N/A, N/A, N/A
IPUEN3114__M000,2006,A01,2006 Annual,97.581, N/A, N/A, N/A
IPUEN3114__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3114__M000,2008,A01,2008 Annual,96.864, N/A, N/A, N/A
IPUEN3114__M000,2009,A01,2009 Annual,88.789, N/A, N/A, N/A
IPUEN3114__M000,2010,A01,2010 Annual,89.779, N/A, N/A, N/A
IPUEN3114__M000,2011,A01,2011 Annual,92.613, N/A, N/A, N/A
IPUEN3114__M000,2012,A01,2012 Annual,93.163, N/A, N/A, N/A
IPUEN3114__M000,2013,A01,2013 Annual,95.714, N/A, N/A, N/A
IPUEN3114__M000,2014,A01,2014 Annual,94.040, N/A, N/A, N/A
IPUEN3112__M000,1990,A01,1990 Annual,92.800, N/A, N/A, N/A
IPUEN3112__M000,1991,A01,1991 Annual,92.433, N/A, N/A, N/A
IPUEN3112__M000,1992,A01,1992 Annual,92.041, N/A, N/A, N/A
IPUEN3112__M000,1993,A01,1993 Annual,93.141, N/A, N/A, N/A
IPUEN3112__M000,1994,A01,1994 Annual,91.960, N/A, N/A, N/A
IPUEN3112__M000,1995,A01,1995 Annual,95.235, N/A, N/A, N/A
IPUEN3112__M000,1996,A01,1996 Annual,87.707, N/A, N/A, N/A
IPUEN3112__M000,1997,A01,1997 Annual,87.220, N/A, N/A, N/A
IPUEN3112__M000,1998,A01,1998 Annual,89.070, N/A, N/A, N/A
IPUEN3112__M000,1999,A01,1999 Annual,91.556, N/A, N/A, N/A
IPUEN3112__M000,2000,A01,2000 Annual,97.233, N/A, N/A, N/A
IPUEN3112__M000,2001,A01,2001 Annual,97.357, N/A, N/A, N/A
IPUEN3112__M000,2002,A01,2002 Annual,98.020, N/A, N/A, N/A
IPUEN3112__M000,2003,A01,2003 Annual,100.119, N/A, N/A, N/A
IPUEN3112__M000,2004,A01,2004 Annual,100.278, N/A, N/A, N/A
IPUEN3112__M000,2005,A01,2005 Annual,98.890, N/A, N/A, N/A
IPUEN3112__M000,2006,A01,2006 Annual,95.058, N/A, N/A, N/A
IPUEN3112__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3112__M000,2008,A01,2008 Annual,96.186, N/A, N/A, N/A
IPUEN3112__M000,2009,A01,2009 Annual,99.890, N/A, N/A, N/A
IPUEN3112__M000,2010,A01,2010 Annual,100.994, N/A, N/A, N/A
IPUEN3112__M000,2011,A01,2011 Annual,98.719, N/A, N/A, N/A
IPUEN3112__M000,2012,A01,2012 Annual,97.006, N/A, N/A, N/A
IPUEN3112__M000,2013,A01,2013 Annual,92.968, N/A, N/A, N/A
IPUEN3112__M000,2014,A01,2014 Annual,91.184, N/A, N/A, N/A
IPUEN3222__M000,1990,A01,1990 Annual,98.681, N/A, N/A, N/A
IPUEN3222__M000,1991,A01,1991 Annual,99.050, N/A, N/A, N/A
IPUEN3222__M000,1992,A01,1992 Annual,98.996, N/A, N/A, N/A
IPUEN3222__M000,1993,A01,1993 Annual,100.016, N/A, N/A, N/A
IPUEN3222__M000,1994,A01,1994 Annual,100.739, N/A, N/A, N/A
IPUEN3222__M000,1995,A01,1995 Annual,98.242, N/A, N/A, N/A
IPUEN3222__M000,1996,A01,1996 Annual,98.742, N/A, N/A, N/A
IPUEN3222__M000,1997,A01,1997 Annual,102.084, N/A, N/A, N/A
IPUEN3222__M000,1998,A01,1998 Annual,99.123, N/A, N/A, N/A
IPUEN3222__M000,1999,A01,1999 Annual,96.847, N/A, N/A, N/A
IPUEN3222__M000,2000,A01,2000 Annual,96.408, N/A, N/A, N/A
IPUEN3222__M000,2001,A01,2001 Annual,93.355, N/A, N/A, N/A
IPUEN3222__M000,2002,A01,2002 Annual,95.441, N/A, N/A, N/A
IPUEN3222__M000,2003,A01,2003 Annual,97.491, N/A, N/A, N/A
IPUEN3222__M000,2004,A01,2004 Annual,99.257, N/A, N/A, N/A
IPUEN3222__M000,2005,A01,2005 Annual,98.838, N/A, N/A, N/A
IPUEN3222__M000,2006,A01,2006 Annual,98.793, N/A, N/A, N/A
IPUEN3222__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3222__M000,2008,A01,2008 Annual,97.931, N/A, N/A, N/A
IPUEN3222__M000,2009,A01,2009 Annual,96.342, N/A, N/A, N/A
IPUEN3222__M000,2010,A01,2010 Annual,96.893, N/A, N/A, N/A
IPUEN3222__M000,2011,A01,2011 Annual,97.594, N/A, N/A, N/A
IPUEN3222__M000,2012,A01,2012 Annual,98.491, N/A, N/A, N/A
IPUEN3222__M000,2013,A01,2013 Annual,97.268, N/A, N/A, N/A
IPUEN3222__M000,2014,A01,2014 Annual,94.264, N/A, N/A, N/A
IPUEN3152__M000,1990,A01,1990 Annual,127.973, N/A, N/A, N/A
IPUEN3152__M000,1991,A01,1991 Annual,128.198, N/A, N/A, N/A
IPUEN3152__M000,1992,A01,1992 Annual,128.020, N/A, N/A, N/A
IPUEN3152__M000,1993,A01,1993 Annual,127.706, N/A, N/A, N/A
IPUEN3152__M000,1994,A01,1994 Annual,128.685, N/A, N/A, N/A
IPUEN3152__M000,1995,A01,1995 Annual,132.394, N/A, N/A, N/A
IPUEN3152__M000,1996,A01,1996 Annual,132.581, N/A, N/A, N/A
IPUEN3152__M000,1997,A01,1997 Annual,137.073, N/A, N/A, N/A
IPUEN3152__M000,1998,A01,1998 Annual,131.790, N/A, N/A, N/A
IPUEN3152__M000,1999,A01,1999 Annual,131.791, N/A, N/A, N/A
IPUEN3152__M000,2000,A01,2000 Annual,127.841, N/A, N/A, N/A
IPUEN3152__M000,2001,A01,2001 Annual,123.060, N/A, N/A, N/A
IPUEN3152__M000,2002,A01,2002 Annual,118.816, N/A, N/A, N/A
IPUEN3152__M000,2003,A01,2003 Annual,121.192, N/A, N/A, N/A
IPUEN3152__M000,2004,A01,2004 Annual,116.032, N/A, N/A, N/A
IPUEN3152__M000,2005,A01,2005 Annual,119.421, N/A, N/A, N/A
IPUEN3152__M000,2006,A01,2006 Annual,121.648, N/A, N/A, N/A
IPUEN3152__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3152__M000,2008,A01,2008 Annual,91.629, N/A, N/A, N/A
IPUEN3152__M000,2009,A01,2009 Annual,83.187, N/A, N/A, N/A
IPUEN3152__M000,2010,A01,2010 Annual,83.231, N/A, N/A, N/A
IPUEN3152__M000,2011,A01,2011 Annual,78.747, N/A, N/A, N/A
IPUEN3152__M000,2012,A01,2012 Annual,79.855, N/A, N/A, N/A
IPUEN3152__M000,2013,A01,2013 Annual,81.009, N/A, N/A, N/A
IPUEN3152__M000,2014,A01,2014 Annual,80.003, N/A, N/A, N/A
IPUEN3219__M000,1990,A01,1990 Annual,107.603, N/A, N/A, N/A
IPUEN3219__M000,1991,A01,1991 Annual,104.964, N/A, N/A, N/A
IPUEN3219__M000,1992,A01,1992 Annual,106.315, N/A, N/A, N/A
IPUEN3219__M000,1993,A01,1993 Annual,102.810, N/A, N/A, N/A
IPUEN3219__M000,1994,A01,1994 Annual,101.803, N/A, N/A, N/A
IPUEN3219__M000,1995,A01,1995 Annual,101.500, N/A, N/A, N/A
IPUEN3219__M000,1996,A01,1996 Annual,102.701, N/A, N/A, N/A
